Index,Ticker,AveragePriceTarget,NumRatings,ClosingPrice,MarketCap,ExpectedGrowthRate,OverallRecommendation,ProjectedMarketCap,TotalRevenue,NormEBITDA,ReturnOnAssets,ChangeNormEBITDA,ChangeRevenue,OperatingCashFlow,ChangeOCF,Sector
180,ASND,157.5,12,71.19,4068672376.5319824,1.212,1,8999903296.888744,51174000.0,-558449000.0,-0.32292998,-31119000.0,43396000.0,-495699000.0,0.0,Healthcare
181,ASO,73.0,16,63.32,4872765248.51532,0.153,1,5618298331.538164,6395073000.0,973486000.0,0.11527,0.0,-378055000.0,552005000.0,0.0,Consumer Cyclical
183,ASUR,17.0,5,13.97,283199845.413208,0.217,1,344654211.86787415,95828000.0,10494000.0,-0.01657,0.0,19764000.0,13674000.0,0.0,Technology
185,ATEC,18.0,9,15.41,1726289822.906494,0.168,1,2016306513.154785,350867000.0,-76703000.0,-0.13946,33813000.0,107655000.0,-75143000.0,0.0,Healthcare
186,ATHA,6.0,7,2.36,90811626.73549652,1.542,1,230843155.1616321,0.0,-54371000.0,-0.19913,845000.0,0.0,-72469000.0,0.0,Healthcare
187,ATI,45.0,8,37.64,4871293441.0095215,0.196,1,5826066955.447388,3836000000.0,553800000.0,0.056020003,32100000.0,1036200000.0,224900000.0,0.0,Industrials
188,ATNM,26.0,6,8.71,221959543.97211075,1.985,1,662549238.7567506,1144000.0,-30186000.0,-0.19163999,0.0,-114000.0,8644000.0,0.0,Healthcare
189,ATO,121.0,9,114.84,16598627631.969728,0.054,0,17494953524.096092,4201662000.0,1544941000.0,0.02774,54567000.0,794172000.0,1104660000.0,127076000.0,Utilities
190,ATR,115.0,5,119.08,7786034011.723328,-0.034,0,7521308855.324735,3322249000.0,617944000.0,0.056360003,0.0,95028000.0,478617000.0,0.0,Healthcare
192,ATRC,56.5,6,41.03,1908239595.2270508,0.377,1,2627645922.627649,330379000.0,-29502000.0,-0.04442,13167000.0,56050000.0,-22141000.0,0.0,Healthcare
193,ATSG,27.0,5,20.45,1487295835.4873655,0.32,1,1963230502.8433225,2045469000.0,654185000.0,0.055689998,355848000.0,311187000.0,472120000.0,0.0,Industrials
194,ATUS,4.88,18,3.24,1477284484.348297,0.506,1,2224790433.4285355,9647659000.0,3715087000.0,0.03609,0.0,-443190000.0,2366901000.0,0.0,Communication Services
195,ATVI,95.0,18,85.38,66961310599.84717,0.113,1,74527938697.6299,7528000000.0,2168000000.0,0.03974,0.0,-1275000000.0,2220000000.0,0.0,Communication Services
196,ATXS,22.5,6,11.94,334161186.2563133,0.884,1,629559674.9068943,0.0,134258000.0,-0.18674,0.0,0.0,-43533000.0,0.0,Healthcare
197,ATY,2.5,6,1.53,87940573.35555553,0.634,1,143694896.86297774,121038735.0,-663760.0,-0.023659999,0.0,-987567.0,1780951.0,0.0,Communication Services
198,AUDC,22.5,4,14.13,448980753.63636017,0.592,1,714777359.7890854,275093000.0,34303000.0,0.05815,0.0,26173000.0,8281000.0,0.0,Technology
199,AUPH,15.0,7,9.98,1418257734.9472046,0.503,1,2131641375.6256485,134030000.0,-108764000.0,-0.13738,2706000.0,88425000.0,-79529000.0,0.0,Healthcare
202,AVAH,1.6,10,1.0,201948000.0,0.6,1,323116800.0,1787645000.0,65121000.0,0.01627,0.0,109027000.0,-48402000.0,0.0,Healthcare
203,AVAV,115.0,5,101.76,2839561979.610443,0.13,1,3208705036.9598007,445732000.0,65890000.0,0.00642,25265000.0,50820000.0,22359000.0,31977000.0,Industrials
204,AVB,189.0,19,166.32,23271495424.804688,0.136,1,26436418802.578125,2593446000.0,1637097000.0,0.02461,0.0,298596000.0,1421932000.0,0.0,Real Estate
205,AVDL,12.0,7,8.48,533205411.21673584,0.415,1,754485656.8716812,0.0,-84567000.0,-1.0,0.0,0.0,-70304000.0,0.0,Healthcare
206,AVDX,11.0,12,7.58,1511959905.421875,0.451,1,2193853822.7671404,316350000.0,-47372000.0,-0.02396,0.0,67941000.0,-28701000.0,0.0,Technology
207,AVID,35.0,7,31.75,1389932450.0,0.102,1,1531705559.9,409944000.0,63472000.0,0.12104,45000.0,7469000.0,48019000.0,0.0,Technology
208,AVNT,46.0,9,39.66,3639233313.998413,0.16,1,4221510644.238159,3396900000.0,346700000.0,0.03695,0.0,-1421900000.0,398400000.0,0.0,Basic Materials
209,AVNW,57.5,4,34.06,389820121.717453,0.688,1,658016365.4590607,302959000.0,37231000.0,0.05389,8010000.0,28048000.0,-3407000.0,-6196000.0,Technology
210,AVO,15.5,4,11.01,788016544.3817139,0.408,1,1109527294.489453,1045900000.0,56100000.0,0.014199999,9500000.0,154200000.0,75300000.0,40100000.0,Consumer Defensive
211,AVPT,5.5,5,3.9,742322149.3521423,0.41,1,1046674230.5865208,191909000.0,-73486000.0,-0.06382,0.0,40430000.0,-774000.0,0.0,Technology
213,AVTE,27.0,5,18.55,460270001.0696411,0.456,1,670153121.5573975,0.0,-23007000.0,-0.21420999,0.0,0.0,-39122000.0,0.0,Healthcare
214,AVTR,28.0,15,20.82,14061328113.891602,0.345,1,18912486313.184204,7512400000.0,1541900000.0,0.052550003,7000000.0,126300000.0,843600000.0,0.0,Basic Materials
216,AVY,205.0,12,176.79,14339259565.444946,0.16,1,16633541095.916138,9039300000.0,1373500000.0,0.08543,-600000.0,631000000.0,961000000.0,0.0,Consumer Cyclical
217,AWI,82.0,9,68.2,3098891921.333313,0.202,1,3724868089.442642,1233100000.0,379400000.0,0.0829,83700000.0,126500000.0,182400000.0,0.0,Industrials
218,AWK,157.5,10,150.21,27312385100.769043,0.049,0,28650691970.70673,3792000000.0,2071000000.0,0.03133,0.0,-138000000.0,1108000000.0,0.0,Utilities
219,AWR,89.0,4,91.69,3388945011.2365723,-0.029,0,3290665605.910712,491528000.0,170709000.0,0.04261,382000.0,-7325000.0,117799000.0,0.0,Utilities
220,AXGN,16.5,6,9.7,425987131.6236496,0.701,1,724604110.891828,138584000.0,-25084000.0,-0.09205,0.0,11226000.0,-16066000.0,0.0,Healthcare
221,AXL,9.0,8,7.32,838535299.6644974,0.23,1,1031398418.5873318,5802400000.0,781400000.0,0.02632,0.0,645800000.0,448900000.0,0.0,Consumer Cyclical
222,AXNX,80.0,9,56.58,2802407490.6921387,0.414,1,3962604191.838684,273702000.0,-25531000.0,-0.043569997,2338000.0,93412000.0,3191000.0,0.0,Healthcare
223,AXON,235.0,11,217.29,15832226948.812866,0.082,0,17130469558.61552,1189935000.0,117634000.0,0.02713,0.0,326554000.0,235361000.0,0.0,Industrials
224,AXSM,95.0,14,58.41,2541798758.359909,0.626,1,4132964781.093212,50037106.0,-170936652.0,-0.52145,0.0,50037106.0,-116510798.0,0.0,Healthcare
225,AXTA,32.0,19,30.15,6664717715.675354,0.061,0,7071265496.331551,4884400000.0,700200000.0,0.04005,29900000.0,468200000.0,293800000.0,0.0,Basic Materials
226,AXTI,8.0,5,3.84,167303804.26046848,1.083,1,348493824.2745558,141118000.0,21998000.0,0.02234,6546000.0,3725000.0,-8765000.0,0.0,Technology
227,AY,33.0,7,28.13,3264627052.602768,0.173,1,3829407532.703047,1102029000.0,759214000.0,0.01579,-25654000.0,-109720000.0,586322000.0,0.0,Utilities
228,AYI,185.0,8,161.72,5142421114.816284,0.144,1,5882929755.349829,4006100000.0,610800000.0,-1.0,10900000.0,545100000.0,495400000.0,76200000.0,Industrials
229,AYX,79.0,16,53.64,3981627637.2543945,0.473,1,5864937509.675723,855354000.0,-223455000.0,-0.09739,0.0,319219000.0,-104847000.0,0.0,Technology
230,AZEK,30.0,18,22.71,3423032742.0043945,0.321,1,4521826252.187805,1355586000.0,195709000.0,0.02202,-52255000.0,176612000.0,142864000.0,37029000.0,Industrials
231,AZO,2725.5,16,2494.44,45891957710.009766,0.093,0,50159909777.04067,16252230000.0,3754447000.0,0.13851,483718000.0,1622645000.0,3219450000.0,8315000.0,Consumer Cyclical
232,AZTA,68.0,5,43.1,2991747431.682495,0.578,1,4720977447.194977,555498000.0,43820000.0,-0.012159999,-5879000.0,41795000.0,-508684000.0,-42638000.0,Healthcare
233,AZUL,10.0,7,6.44,761774726.7684937,0.553,1,1183036150.6714706,15948100000.0,3507300000.0,0.01096,0.0,5972400000.0,2437300000.0,0.0,Industrials
234,BA,225.0,19,210.0,125827175040.0,0.071,0,134760904467.84,66608000000.0,-500000000.0,-0.0015,0.0,4322000000.0,3512000000.0,0.0,Industrials
235,BAH,108.5,12,95.02,12568865075.958252,0.142,1,14353643916.744324,8363700000.0,833258000.0,0.06955,-4265000.0,504762000.0,621049000.0,-115477000.0,Industrials
236,BALL,60.0,18,53.18,16719526621.385742,0.128,1,18859626028.92312,15349000000.0,1939000000.0,0.04054,0.0,1538000000.0,301000000.0,18000000.0,Consumer Cyclical
237,BAM,39.0,5,31.6,13025582851.642578,0.234,1,16073569238.92694,3627000000.0,2742000000.0,0.08875,1117000000.0,839000000.0,-374000000.0,0.0,Financial Services
238,BAND,25.0,9,14.44,367635169.3167687,0.731,1,636376478.0873266,573152000.0,15748000.0,-0.0149300005,4473000.0,82245000.0,34906000.0,0.0,Technology
240,BASE,19.5,10,13.7,624907681.2998772,0.423,1,889243630.4897252,154824000.0,-62521000.0,-0.15962,0.0,31282000.0,-41185000.0,0.0,Technology
241,BATRA,36.0,4,35.85,1907646533.805084,0.004,0,1915277119.9403045,588000000.0,66000000.0,-0.00883,0.0,20000000.0,53000000.0,0.0,Communication Services
242,BB,4.25,5,4.52,2680707992.527954,-0.06,0,2519865512.976277,718000000.0,-59000000.0,-0.06594,0.0,-62000000.0,-263000000.0,0.0,Technology
243,BBIO,27.5,8,15.53,2321471074.3237305,0.771,1,4111325272.627327,77648000.0,-353678000.0,-0.35794997,0.0,7932000.0,-419494000.0,0.0,Healthcare
245,BBWI,48.0,18,35.68,8173574469.909668,0.345,1,10993457662.028503,7560000000.0,1614000000.0,0.14931,0.0,-321513000.0,1144000000.0,0.0,Consumer Cyclical
246,BC,100.0,13,77.49,5523014668.702515,0.29,1,7124688922.626244,6812200000.0,1208100000.0,0.103769995,0.0,966000000.0,586100000.0,0.0,Consumer Cyclical
248,BCRX,13.0,9,8.53,1607487047.918152,0.524,1,2449810261.027264,270827000.0,-141871000.0,-0.16302,0.0,113657000.0,-161850000.0,0.0,Healthcare
249,BCYC,55.0,12,21.23,637347939.257431,1.591,1,1651368510.6160038,14463000.0,-106653000.0,-0.16375999,4244000.0,2766000.0,-86111000.0,0.0,Healthcare
250,BDC,103.0,7,80.26,3586506481.4598083,0.283,1,4601487815.712935,2606485000.0,418186000.0,0.06572,0.0,198385000.0,281296000.0,0.0,Technology
251,BDN,7.0,5,4.29,744096169.063446,0.632,1,1214364947.9115438,506100000.0,278637000.0,0.01242,-4663000.0,19281000.0,209307000.0,0.0,Real Estate
252,BDX,275.0,12,251.67,71449619846.87988,0.093,0,78094434492.63971,18870000000.0,4605000000.0,0.02961,3000000.0,-1378000000.0,2360000000.0,-273000000.0,Healthcare
253,BE,27.0,17,18.26,3571729084.7702026,0.479,1,5282587316.37513,1199125000.0,-190499000.0,-0.05163,0.0,226949000.0,-191723000.0,0.0,Industrials
254,BEAM,66.0,13,29.32,2122697609.9060056,1.251,1,4778192319.898418,60920000.0,-387336000.0,-0.15024,14147000.0,9076000.0,22527000.0,0.0,Healthcare
255,BECN,69.0,12,55.26,3550604094.1539764,0.249,1,4434704513.598316,8429700000.0,862600000.0,0.07797,0.0,1609300000.0,401100000.0,0.0,Industrials
256,BEEM,25.0,7,12.78,129021765.30418396,0.956,1,252366572.93498385,9001751.0,-6469601.0,-0.36036998,1156000.0,12993000.0,-18114000.0,0.0,Technology
257,BEN,26.0,13,26.61,13314527111.154297,-0.023,0,13008292987.597748,8275300000.0,1897700000.0,0.04275,-158200000.0,-150200000.0,1534000000.0,-422700000.0,Financial Services
258,BEP,36.0,11,30.45,19595611278.17749,0.182,1,23162012530.8058,4711000000.0,3071000000.0,0.01416,20000000.0,615000000.0,1711000000.0,-1000000.0,Utilities
259,BERY,72.0,16,57.73,7008421944.42749,0.247,1,8739502164.70108,14495000000.0,2039000000.0,0.047199998,-23000000.0,645000000.0,1634000000.0,71000000.0,Consumer Cyclical
260,BFAM,82.0,9,75.66,4383506066.171265,0.084,0,4751720575.7296505,2020487000.0,263727000.0,0.01681,0.0,265180000.0,188471000.0,0.0,Consumer Cyclical
261,BFLY,5.75,4,2.06,508729345.86906433,1.791,1,1419863604.3205583,73390000.0,-183603000.0,-0.24157,0.0,10825000.0,-169115000.0,0.0,Healthcare
263,BHR,7.5,4,3.79,314309244.8364258,0.979,1,622017995.5312866,669585000.0,149224000.0,0.01986,2433000.0,242043000.0,109483000.0,0.0,Real Estate
264,BHVN,24.0,6,12.97,884716091.3347015,0.85,1,1636724768.9691978,0.0,-566546000.0,-0.8393,0.0,0.0,-297689000.0,0.0,Healthcare
265,BIG,13.5,8,10.8,312756125.52347183,0.25,1,390945156.9043398,5468329000.0,-105278000.0,-0.03139,1568000.0,-682274000.0,-144286000.0,0.0,Consumer Defensive
266,BIGC,11.0,12,8.28,620722566.8617859,0.329,1,824940291.3593135,279075000.0,-82627000.0,-0.11901,-1965000.0,59220000.0,-89357000.0,0.0,Technology
267,BIIB,325.0,16,283.99,41032577729.00391,0.144,1,46941268921.98047,10173400000.0,3499500000.0,0.077800006,813400000.0,-808300000.0,1384300000.0,0.0,Healthcare
268,BILL,125.0,18,74.89,8019370914.642334,0.669,1,13384330056.538055,641959000.0,-244817000.0,-0.023570001,-15503000.0,403694000.0,89353000.0,107446000.0,Technology
269,BIO,597.0,4,463.8,13661692440.429688,0.287,1,17582598170.833008,2802249000.0,672690000.0,0.01944,8204000.0,-120296000.0,194447000.0,0.0,Healthcare
270,BIP,47.0,7,33.58,15495491307.660156,0.4,1,21693687830.72422,14427000000.0,5490000000.0,0.02964,-256000000.0,2890000000.0,3131000000.0,0.0,Utilities
271,BIRD,3.0,10,1.12,166521600.7089615,1.679,1,446111368.2993078,277472000.0,-34729000.0,-0.12649,0.0,20294000.0,-90583000.0,0.0,Consumer Cyclical
272,BIVI,10.0,4,6.95,245161938.27180865,0.439,1,352788029.17313266,0.0,-34972649.0,-0.55919,-7993129.0,0.0,-28979507.0,-9988657.0,Healthcare
273,BJ,81.5,18,76.24,10390444348.861694,0.069,0,11107385008.933151,19315165000.0,937201000.0,0.07803,-1719000.0,2647863000.0,788165000.0,0.0,Consumer Defensive
274,BJRI,32.0,11,28.64,673887729.6386719,0.117,1,752732594.0063965,1283926000.0,71165000.0,-0.00156,0.0,196888000.0,51122000.0,0.0,Consumer Cyclical
275,BKD,5.0,4,2.85,533522809.3471222,0.754,1,935799007.5948524,2744910000.0,275238000.0,-0.014049999,6446000.0,-981000.0,3281000.0,0.0,Healthcare
276,BKH,66.0,6,65.1,4372578367.911133,0.014,0,4433794465.061889,2551816000.0,709456000.0,0.03033,252456000.0,44600000.0,584801000.0,0.0,Utilities
277,BKI,66.0,5,57.29,8983072143.554688,0.152,1,10348499109.375,1551900000.0,622700000.0,0.03241,-45000000.0,76700000.0,251700000.0,0.0,Technology
278,BKNG,2800.0,19,2615.6,100157343619.48242,0.071,0,107268515016.46568,17090000000.0,5728000000.0,0.12507,1006000000.0,6132000000.0,6554000000.0,0.0,Consumer Cyclical
279,BKR,37.0,19,29.04,29365828796.51953,0.274,1,37412065886.765884,21156000000.0,2040000000.0,0.03375,0.0,620000000.0,1888000000.0,0.0,Energy
280,BKSY,3.5,4,1.33,185210485.9762192,1.632,1,487473999.0894089,65350000.0,-45964000.0,-0.20040001,-1829000.0,31265000.0,-44456000.0,0.0,Technology
281,BL,65.0,12,61.75,3727637550.0,0.053,0,3925202340.15,522938000.0,5096000.0,-0.02164,0.0,97232000.0,56013000.0,0.0,Technology
282,BLCO,21.0,14,17.28,6102950642.50946,0.215,1,7415085030.648994,3768000000.0,604000000.0,0.012519999,147000000.0,3000000.0,345000000.0,0.0,Healthcare
283,BLD,222.5,10,189.72,6023989478.759766,0.173,1,7066139658.585205,5008744000.0,922186000.0,0.11258,0.0,1522537000.0,495801000.0,0.0,Industrials
284,BLDP,6.4,18,4.98,1486246185.5323486,0.285,1,1909826348.409068,83786000.0,-149201000.0,-0.07018,0.0,-20705000.0,-132171000.0,29000.0,Industrials
285,BLDR,95.0,13,85.96,12651248825.256348,0.105,1,13979629951.908264,22726418000.0,4267346000.0,0.22116,0.0,2832562000.0,3599231000.0,0.0,Industrials
286,BLFS,30.0,7,19.77,857695768.8594818,0.517,1,1301124481.359834,119156000.0,41298000.0,-0.04936,111003000.0,42603000.0,-8488000.0,1000.0,Healthcare
287,BLK,770.0,14,656.04,99022023491.78906,0.174,1,116251855579.36037,17873000000.0,6792000000.0,0.02996,267000000.0,-1501000000.0,4956000000.0,0.0,Financial Services
288,BLMN,29.0,13,24.9,2181506496.1791687,0.165,1,2541455068.048732,4416508000.0,505979000.0,0.06534,0.0,294123000.0,390922000.0,0.0,Consumer Cyclical
289,BLND,2.0,9,0.89,212744187.62617493,1.247,1,478036189.5960151,235201000.0,-261890000.0,-0.22749001,0.0,706000.0,-190418000.0,0.0,Technology
290,BLNK,21.0,8,7.5,452733750.0,1.8,1,1267654500.0,61139000.0,-79644000.0,-0.17944999,0.0,40199000.0,-82365000.0,0.0,Industrials
292,BLUE,7.5,10,3.07,326555892.8990364,1.443,1,797776046.352346,3662000.0,-519660000.0,-0.30703,5001000.0,-65000.0,-352953000.0,0.0,Healthcare
293,BLZE,10.0,6,4.58,156770649.38850403,1.183,1,342230327.6151043,85155000.0,-28262000.0,-0.19242,300000.0,17676000.0,-13781000.0,0.0,Technology
294,BMBL,27.0,19,18.62,3437252154.9224854,0.45,1,4984015624.637604,903503000.0,-13131000.0,0.0034599998,0.0,137843000.0,132941000.0,0.0,Technology
295,BMEA,40.0,7,25.91,916141320.6047058,0.544,1,1414522199.0136657,0.0,-41418000.0,-0.33187,691000.0,0.0,-62417000.0,0.0,Healthcare
296,BMI,108.0,5,119.08,3488186677.6367188,-0.093,0,3163785316.616504,565568000.0,113406000.0,0.096090004,0.0,60370000.0,82451000.0,0.0,Technology
297,BMRN,116.0,17,96.57,18013104700.51587,0.201,1,21633738745.31956,2096039000.0,158922000.0,0.00464,-593000.0,249764000.0,175902000.0,0.0,Healthcare
299,BNL,20.5,6,16.69,3320408846.2486267,0.228,1,4077462063.1933136,407513000.0,354099000.0,0.02507,0.0,24637000.0,255914000.0,0.0,Real Estate
300,BODY,1.27,4,0.5,175178030.6475029,1.54,1,444952197.84465736,692199000.0,-97397000.0,-0.20028,0.0,-181446000.0,-47173000.0,0.0,Communication Services
302,BOOT,92.5,12,72.31,2155929808.2092285,0.279,1,2757434224.699603,1488256000.0,264637000.0,0.10714,-21088000.0,594765000.0,-14642000.0,-103506000.0,Consumer Cyclical
303,BOWL,20.0,7,15.82,2681537534.831787,0.264,1,3389463444.027379,911705000.0,318976000.0,0.06748,98104000.0,516471000.0,234264000.0,56594000.0,Consumer Cyclical
304,BOX,35.0,9,26.85,3837268019.317749,0.304,1,5003797497.190345,990874000.0,102828000.0,0.01768,0.0,116542000.0,297982000.0,0.0,Technology
305,BPMC,75.0,17,42.39,2536219097.4823,0.769,1,4486571583.446188,204036000.0,-525783000.0,-0.25821,11735000.0,23956000.0,-502277000.0,0.0,Healthcare
306,BR,160.0,5,140.88,16580590414.672852,0.136,1,18835550711.06836,5709100000.0,1087900000.0,0.060549997,-1600000.0,715400000.0,456700000.0,13200000.0,Technology
307,BRAG,10.23,6,3.42,75892195.69301605,1.991,1,226993557.317811,58319000.0,298000.0,-0.0051700003,0.0,26415000.0,5753000.0,0.0,Communication Services
308,BRBR,35.0,15,34.93,4667102130.775452,0.002,0,4676436335.037003,1371500000.0,258300000.0,0.23379,26200000.0,124400000.0,66400000.0,45400000.0,Consumer Defensive
309,BRCC,10.0,7,4.98,1029669744.103653,1.008,1,2067576846.1601355,233101000.0,-48120000.0,-0.27111998,0.0,68212000.0,-116190000.0,0.0,Consumer Defensive
310,BRDG,19.0,6,10.49,1573993079.576965,0.811,1,2850501467.113884,409049000.0,119002000.0,0.20166,0.0,79035000.0,228353000.0,0.0,Financial Services
311,BRKR,75.0,8,78.45,11511047129.8125,-0.044,0,11004561056.10075,2530700000.0,548100000.0,0.07858,-2300000.0,112800000.0,274400000.0,12400000.0,Healthcare
312,BRLT,6.0,8,3.69,352164011.46097183,0.626,1,572618682.6355402,380189000.0,31990000.0,0.06071,1922000.0,59693000.0,14506000.0,0.0,Consumer Cyclical
313,BRO,65.0,11,58.84,16733331594.114014,0.105,1,18490331411.495987,3563200000.0,1159700000.0,0.05088,0.0,525900000.0,881400000.0,0.0,Financial Services
314,BROS,37.0,11,31.89,5358731717.437744,0.16,1,6216128792.227783,739012000.0,46092000.0,0.00028,0.0,241136000.0,59883000.0,0.0,Consumer Cyclical
315,BRT,26.0,4,18.73,359340660.2176666,0.388,1,498764836.3821213,70527000.0,91741000.0,0.00341,0.0,38470000.0,15025000.0,0.0,Real Estate
316,BRX,26.0,17,20.84,6322960079.575928,0.248,1,7891054179.310758,1218074000.0,785419000.0,0.03303,0.0,65800000.0,566382000.0,0.0,Real Estate
317,BRY,13.0,4,8.21,622051210.7303009,0.583,1,984707066.5860662,1055450000.0,443810000.0,0.09889,156847000.0,354101000.0,360941000.0,0.0,Energy
318,BRZE,40.0,14,34.63,3314312734.225464,0.155,1,3828031208.030411,238035000.0,-75190000.0,-0.135,0.0,117391000.0,-22308000.0,0.0,Technology
319,BSX,54.0,20,50.74,73443614617.65674,0.064,0,78144005953.18677,12682000000.0,3165000000.0,0.03928,365000000.0,794000000.0,1526000000.0,0.0,Healthcare
320,BSY,47.0,10,41.86,12072130821.141111,0.123,1,13557002912.141468,1099082000.0,282283000.0,0.048720002,-22164000.0,134036000.0,274324000.0,0.0,Technology
321,BTAI,47.5,10,17.06,478075777.0339966,1.784,1,1330962963.262647,0.0,-106594000.0,-0.44814998,327000.0,375000.0,-135341000.0,0.0,Healthcare
322,BTE,5.95,9,3.94,2147024168.141144,0.51,1,3242006493.8931274,2889045000.0,1530622000.0,0.12852,0.0,1020850000.0,1172872000.0,0.0,Energy
323,BTG,5.77,8,4.17,4661726485.290527,0.384,1,6451829455.64209,1732590000.0,930657000.0,0.09029,383852000.0,-29674000.0,595798000.0,0.0,Basic Materials
324,BTU,33.0,4,25.89,3746593591.6748047,0.275,1,4776906829.385376,4981900000.0,1779300000.0,0.15201001,0.0,1663600000.0,1173600000.0,0.0,Energy
325,BURL,245.0,15,198.82,12959903239.422607,0.232,1,15966600790.968653,8702604000.0,680440000.0,0.03497,0.0,-619652000.0,596385000.0,0.0,Consumer Cyclical
326,BV,7.95,4,5.24,489819458.6048126,0.517,1,743056118.7035007,2774600000.0,234000000.0,0.02177,10700000.0,221000000.0,99700000.0,-7200000.0,Industrials
327,BWA,55.0,14,46.4,10847623985.527588,0.185,1,12854434422.850191,15801000000.0,2287000000.0,0.05664,785000000.0,963000000.0,1569000000.0,0.0,Consumer Cyclical
328,BWAY,5.0,4,1.71,29591037.66012192,1.924,1,86524194.1181965,29657000.0,-9210000.0,-0.11307,-62000.0,-2480000.0,-9760000.0,-1000.0,Healthcare
329,BWXT,67.0,5,62.45,5710328149.761963,0.073,0,6127182104.694586,2232834000.0,430149000.0,0.07621,0.0,108760000.0,244704000.0,0.0,Industrials
330,BXC,105.0,5,62.57,566800353.4355164,0.678,1,951090993.0647964,4450214000.0,460568000.0,0.19368,0.0,173036000.0,400297000.0,0.0,Industrials
331,BXP,79.0,19,52.53,8234497548.64502,0.504,1,12384684313.16211,3108581000.0,1772356000.0,0.02834,2427000.0,219960000.0,1282399000.0,0.0,Real Estate
332,BYD,75.0,16,62.57,6374881848.907471,0.199,1,7643483336.840057,3555377000.0,1298824000.0,0.10203,0.0,185567000.0,976111000.0,0.0,Consumer Cyclical
333,BYRN,12.92,4,7.37,163883739.45522308,0.753,1,287288195.26500607,48036000.0,-6513000.0,-0.0704,855000.0,5876000.0,-13826000.0,0.0,Industrials
334,BZ,23.6,6,18.43,14460842309.211914,0.281,1,18524338998.100464,4511062000.0,-203296000.0,-0.00569,0.0,251934000.0,1003042000.0,0.0,Industrials
335,CABA,14.0,7,7.65,239758652.98891068,0.83,1,438758334.96970654,0.0,-50676000.0,-0.27813998,1178000.0,0.0,-46380000.0,0.0,Healthcare
